Lower_bound,Upper_bound
669.65875547116,5320.312098946721
5444.4654768144155,10123.127759817311
6200.254000880854,10888.339015623773
6306.741100610065,10997.97882780399
6460.012434965387,11156.144438675898
5791.9894083443305,10494.879005630728
550.5975915325475,5259.844106359831
638.3681617337984,5353.26046989315
5412.410488242432,10154.909179714294
6167.0851703061,10918.86859514471
6273.875975068719,11028.762882210658
6429.820326529893,11189.532408427038
5758.4872942025995,10524.857810330166
517.6267445480357,5290.255032919147
607.5448679223473,5385.743547803727
5380.813226888467,10186.231767433765
6134.371232712503,10948.9419113363
