Lower_bound,Upper_bound
2710.931609449752,4275.483222805609
502.7251053827142,2067.4183205262852
324.9766798181955,1889.761953246726
2274.767096390803,3839.9766409319955
2694.593644293624,4261.9293942750055
2864.6695754062193,4432.722672352438
2959.3700481517812,4527.646725212011
2710.106654754385,4278.497194432717
502.40301729200246,2070.9558447332597
323.57454176655506,1892.203240540002
2272.7590511092753,3841.7773415948272
2692.4083717596372,4263.471843226946
2862.9336263299956,4434.671112283872
2958.9202766236813,4530.904690306816
2709.2827911981117,4281.398050243621
502.0827366849875,2074.3803115258056
322.17493687171145,1894.5349600269965
2270.7509418678615,3843.470216296842
2690.219878853618,4264.911586837439
2861.1917466475034,4436.519193639535
2958.465566271311,4534.0621050591135
2708.4559143322167,4284.199745462955
501.7601730921069,2077.705534357737
320.7739446232247,1896.770626723957
2268.7390902920397,3845.0684169191863
2688.0249081849474,4266.261229455013
2859.4409482625156,4438.27913272988
2958.0029066680827,4537.131084927699
2707.6230215201504,4286.914269145826
501.43231826484407,2080.9433913721323
319.36869239589805,1898.9218657890365
2266.7208254215775,3846.583256926965
2685.8211516367555,4267.531605987427
2857.679150313325,4439.9614291477565
2957.530180608452,4540.122053223333
2706.781987005209,4289.55194494752
501.0970261284141,2084.1041202976544
317.9571417896766,1900.9987000559197
2264.6942770233522,3848.0244909671705
2683.6070525472473,4268.732051680874
2855.9049883256157,4441.575127638228
2957.045977214374,4543.043998099349
2705.9313791457985,4292.121683071749
500.7528339218477,2087.1965655903214
316.53791499155966,1903.0097910638788
2262.6582076925583,3849.4005492811334
2681.381645200652,4269.870628275834
2854.1176594647995,4443.128037637485
2956.5494403238754,4545.904688109925
2705.0703121024253,4294.63119169711
500.3988169945877,2090.2283859278105
315.11015384402117,1904.962641468438
2260.6118766531663,3850.7187345819066
2679.144424805513,4270.954313915829
2852.316797285625,4444.6269176297965
2956.040145714235,4548.7108533231285
2704.198325685103,4297.087154705644
500.0344711182232,2093.2062287233034
313.6734056525315,1906.8637653188512
2258.5549294727957,3851.9853876934462
2676.8952423903147,4271.989162884437
2850.5023705867884,4446.077630213535
2955.518001893326,4551.4683377474685
2703.3152882216,4299.495381338912
499.6596172957387,2096.1358771560226
312.2275308555928,1908.7188315522426
2256.487308963344,3853.2060271473483
2674.634220061582,4272.980440186437
2848.674601959804,4447.485272742002
2954.983170150881,4554.182227829255
2702.4213182416956,4301.860932429654
499.2743249627704,2099.0223742614053
310.7726285665252,1910.5327851269235
2254.409183396875,3854.3854670337496
2672.3616828952154,4273.932735122892
2846.833902420233,4448.854287566088
2954.436000341422,4556.856960958707
2701.5167215334855,4304.188227057324
498.87885021794955,2101.8701278429057
309.30897671767116,1912.3099494580852
2252.320888865551,3855.5279166663613
2670.0781044051105,4274.850057299793
2844.980819161121,4450.188555217524
2953.8769795069843,4559.496417250404
2700.6019407487265,4306.481132819371
498.4735863254996,2104.682999326312
307.83698412671276,1914.054113195471
2250.22288318554,3856.6370650163
2667.784063083425,4275.735917925884
2843.1159940014854,4451.4914733053665
2953.3066909682216,4562.10399731044
2699.6775152420637,4308.743042369913
498.0590242289678,2107.464379149805
306.3571522866538,1915.7686038692723
2248.1157092122494,3857.7161523709046
2665.4802079574383,4276.593398774047
2841.2401305392123,4452.766023431483
2952.7257819387787,4564.682688246411
2698.744049244969,4310.976938431954
497.6357212210552,2110.2172508477724
304.8700450758538,1917.456350506874
2245.9999658173147,3858.7680312622133
2663.167231477444,4277.425210783063
2839.353968375811,4454.014828045051
2952.1349380674737,4567.235119799443
2697.8021868164765,4313.185449121107
497.2042762476441,2112.944245626661
303.3762649084381,1919.1199369729195
2243.876285092157,3859.7952183695384
2660.845848353375,4278.233743947781
2837.45826307443,4455.240198836963
2951.5348635999467,4569.763612165442
