Lower_bound,Upper_bound
6424.383552809,10512.116154847476
5713.263529085208,9805.824081026247
696.8456549732082,4794.494894608257
754.0443901001818,4856.586091750973
5438.6744788366705,9546.480453811742
5601.2501440221,9738.869604392601
6181.876344201879,10328.184463633334
6399.186392651869,10548.51783352396
5679.949091099841,9834.054679248087
664.3411941717559,4823.44633793663
726.022507703929,4889.94088944402
5409.42894710112,9578.543786603705
5564.919701065817,9763.416484946849
6151.965605092957,10359.013917920971
6374.437584827764,10584.464792515795
5647.07220825319,9861.822360983439
632.2956381195881,4851.9598540057295
698.4553606436048,4922.856925057161
5380.614267348487,9610.147561277678
5529.025711128421,9787.527728718842
6122.499438126335,10389.421498766795
6350.117833806807,10619.97624791486
5614.613742509857,9889.14631436966
600.6899736286919,4880.05450422467
671.3239960423152,4955.353089968989
5352.211609974693,9641.310576808231
5493.550035757596,9811.221557267785
6093.459850043484,10419.42518944365
6326.209175535176,10655.07008440614
5582.555878469531,9916.044405113636
569.5064980365082,4907.748039305739
644.6107606708183,4987.446975784963
5324.203434956809,9672.0503428219
5458.47576627448,9834.514962387499
6064.830059413009,10449.04176117892
6302.694851998222,10689.76298070525
5550.881998997695,9942.53330086068
538.7286962534045,4935.057022216479
618.2991792889816,5019.154995996516
5296.57337141167,9702.383200038817
5423.787110363535,9857.423819515836
6036.594385300471,10478.286884484784
6279.559200580981,10724.070520198602
5519.576575501468,9968.62858091827
508.3411322546149,4961.996936687294
592.3738472488299,5050.492493378564
5269.306111243922,9732.324426624891
5389.469291765441,9879.962988041116
6008.738148752193,10507.175227674517
6256.787556146872,10758.007288865345
5488.62507079639,9994.344833388885
478.32935299521114,4988.582283296046
566.8203353675308,5081.473835117091
5242.387314919928,9761.888332418128
5355.50846126885,9902.146400309666
5981.247585335189,10535.720544322638
6234.36616409209,10791.58696222362
5458.013852841979,10019.69574143403
448.6798030527011,5014.826664824999
541.6251053992669,5112.112497337839
5215.803527719345,9791.088342677274
5321.891617483308,9923.987140852209
5954.1097672535025,10563.935751148685
6212.28210290851,10824.822382768336
5427.730117895621,10044.694160119947
419.3797485687178,5040.742862318701
516.775434697423,5142.421140444687
5189.542105074632,9819.937072742552
5288.606536110845,9945.49751711158
5927.312533789702,10591.832997575793
6190.523215014215,10857.72562914127
5397.761821857621,10069.352185072143
390.4172092807644,5066.3429030517855
492.2593488745415,5172.411676460262
5163.59114582142,9848.44639478549
5255.6417066278145,9966.6891227602
5900.844429009054,10619.423728026637
6169.078044797693,10890.308078087535
5368.097618764913,10093.68121398129
361.7808976164847,5091.63812143428
468.06556144618617,5202.095329382648
5137.939432358796,9876.627497648875
5222.98627544964,9987.572894534624
5874.6946458204975,10646.718737862564
6147.935782977029,10922.580460097042
5338.726805544176,10117.692001849677
333.4601639736911,5116.63921373112
444.18341959333156,5231.482689423559
5112.576376864777,9904.490940631495
5190.629994785148,10008.159163380527
5848.852975619134,10673.728223741186
6127.0862165047,10954.552909500344
5309.639272262938,10141.394710739714
305.4449474352018,5141.356287346893
420.602855301835,5260.583761869446
5087.491972834546,9932.046701950105
5158.563176499492,10028.457700589075
5823.309762844291,10700.461829058437
6106.519683357063,10986.235009679815
5280.825457224358,10164.798954678718
277.7257312729307,5165.798905321303
397.314341241452,5289.408011203043
5062.676751311428,9959.304222508692
5126.776650398882,10048.477759511516
5798.0558638791035,10726.928685049093
6086.227031638684,11017.635833965955
5252.276306341477,10187.913840284256
250.29350268441294,5189.976126592219
374.30885083431895,5317.964401035465
5038.121741266854,9986.272445518698
5095.26172642993,10068.228113359128
5773.082609795163,10753.13744804223
6066.19958250864,11048.763982711751
5223.983236302773,10210.748003598175
223.1397162798653,5213.896542508181
351.5778220367042,5346.261430325025
5013.818433658536,10012.95985244107
5064.0101603537805,10087.7170895284
5748.381772511522,10779.096333302332
6046.429096501056,11079.627616972783
5195.938101105314,10233.309643553015
